batch_id,separator,mod,plugin,plugin_path,input_id,selected_signature_counts
NQ067,City Stuff - Windhelm,JK's New Gnisis Cornerclub,JK's New Gnisis Cornerclub.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's New Gnisis Cornerclub\JK's New Gnisis Cornerclub.esp,1a5c96a7222d32a0,ALCH:1|DOOR:2
NQ067,City Stuff - Windhelm,JK's Palace of the Kings,JK's Palace of the Kings.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Palace of the Kings\JK's Palace of the Kings.esp,42b4bc9b1593ecac,ARMO:6
NQ067,City Stuff - Windhelm,Skyking Windhelm Bridge Overhaul,Skyking Windhelm Bridge Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Skyking Windhelm Bridge Overhaul\Skyking Windhelm Bridge Overhaul.esp,c504ceca8d19aac9,CONT:4|FACT:4
NQ067,City Stuff - Windhelm,Snazzy Windhelm AIO,Snazzy Interiors - Windhelm AIO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Windhelm AIO\Snazzy Interiors - Windhelm AIO.esp,57d56227af109960,ACTI:12|LCTN:1|MISC:2
NQ067,City Stuff - Winterhold,Cities of the North - Winterhold - Rob's bug Fixes,COTN - Winterhold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Cities of the North - Winterhold - Rob's bug Fixes\COTN - Winterhold.esp,83b62ef0781ee1fd,LCTN:1
NQ068,City Stuff - Winterhold,JK's College of Winterhold,JK's College of Winterhold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's College of Winterhold\JK's College of Winterhold.esp,0a1e6fefda88420e,ACTI:3|CONT:14
NQ068,City Stuff - Winterhold,JK's COW - Container Tweaks,JK's College of Winterhold - Container Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's COW - Container Tweaks\JK's College of Winterhold - Container Tweaks.esp,a7b7883a37779102,CONT:13
NQ068,City Stuff - Winterhold,Ryn's Saarthal,Ryn's Saarthal.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Saarthal\Ryn's Saarthal.esp,1b58029f8b3a1f20,ARMO:1|LCTN:1
NQ068,Essential - Creation Club Fixes and Tweaks,Bittercup - Tweaks and Enhancements,Bittercup - Tweaks and Enhancements.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bittercup - Tweaks and Enhancements\Bittercup - Tweaks and Enhancements.esp,2b72ae6d30099304,ALCH:1|BOOK:1|FACT:1|MISC:4
NQ068,Essential - Creation Club Fixes and Tweaks,CC Farming - TnE - CC Fishing Patch,CC Farming - TnE - CC Fishing Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\CC Farming - TnE - CC Fishing Patch\CC Farming - TnE - CC Fishing Patch.esp,c95ef441348536e1,MISC:1
NQ068,Essential - Creation Club Fixes and Tweaks,CC Survival - Disable Shrine Menu,CCSurvival - Disable Shrine Menu.esl,D:\Wabbajack\modlists\ARR 2.5\mods\CC Survival - Disable Shrine Menu\CCSurvival - Disable Shrine Menu.esl,34f08a42cc4da9c7,PERK:1
NQ068,Essential - Creation Club Fixes and Tweaks,CC Tundra Homestead - Tweaks and Enhancements - CC Fishing,THTE - CC Fishing Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\CC Tundra Homestead - Tweaks and Enhancements - CC Fishing\THTE - CC Fishing Patch.esp,1efb5f4f6b9abf3d,MISC:2
NQ068,Essential - Creation Club Fixes and Tweaks,The Cause Tweaks - Close The Gate,CauseTweakAllowClose.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The Cause Tweaks - Close The Gate\CauseTweakAllowClose.esp,89771bdbd0f8d4c6,ACTI:1|MISC:1|PERK:1|SPEL:1
NQ068,Essential - General Fixes,Beard Mask Fix - Beards Use Slot 44 SKSE Plugin,BeardMaskFix.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Beard Mask Fix - Beards Use Slot 44 SKSE Plugin\BeardMaskFix.esp,dbb47fd09af1cfb1,ARMO:5
NQ068,Essential - General Fixes,Brawling - No Hitting Bystanders,Brawling - No Hitting Bystanders.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Brawling - No Hitting Bystanders\Brawling - No Hitting Bystanders.esp,4002f88dd801448e,KYWD:1|SPEL:1
NQ069,Essential - General Fixes,Delphine's Map Reveals Dragon Mounds SE,Delphine's Map Reveals Dragon Mounds.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Delphine's Map Reveals Dragon Mounds SE\Delphine's Map Reveals Dragon Mounds.esp,f4d29ee75f337e59,LCTN:4|MISC:1
NQ069,Essential - General Fixes,Hearthfires Houses Building Fix,Hearthfires Houses Building Fix.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Hearthfires Houses Building Fix\Hearthfires Houses Building Fix.esp,61b4ccc1aeb4fa05,MISC:21
NQ069,Essential - General Fixes,Rock Traps Trigger Fixes,Rock Traps Trigger Fixes.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rock Traps Trigger Fixes\Rock Traps Trigger Fixes.esp,96de4ce9e39f46b9,ACTI:3
NQ069,Essential - LOD Tools and Resources,Milfactory Asset Hub,milfactory asset hub.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Milfactory Asset Hub\milfactory asset hub.esp,732b9e88e8842daf,ARMO:4
NQ069,Essential - LOD Tools and Resources,Nyr Follower Asset Pack,NyrFollowerAssets.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nyr Follower Asset Pack\NyrFollowerAssets.esp,d162daa84f14ff86,ARMO:38
NQ069,Essential - LOD Tools and Resources,Snazzy Location Resources,Snazzy Location Resources.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Location Resources\Snazzy Location Resources.esp,41ebab23109729b7,ACTI:1|BOOK:1|CONT:40|DOOR:17|LCTN:3|MISC:49|SPEL:1|TREE:1
NQ069,Essential - LOD Tools and Resources,Snozz's Resource Pack,SnozzResources.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snozz's Resource Pack\SnozzResources.esp,5a6c372ab6f7f4b2,ACTI:7|ARMO:3|CONT:4|FLOR:12|WEAP:9
NQ069,Essential - SKSE Fixes,Project Bro He's There - Fix followers not starting combat,ProjectBroHesThere.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Project Bro He's There - Fix followers not starting combat\ProjectBroHesThere.esp,0fb0d8109bdf1647,KYWD:1|SPEL:1
NQ069,Essential - SKSE Tweaks,Race Compatibility SKSE (RCS) - PatchHub,RaceCompatibility.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Race Compatibility SKSE (RCS) - PatchHub\RaceCompatibility.esm,fe26b657d6557650,FLST:2|KYWD:10
NQ069,Essential - Unofficial Patches,USMP Patch Emporium,USMP - LOTD patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\USMP Patch Emporium\USMP - LOTD patch.esp,dd0a864a54a94187,ARMO:1|BOOK:1|CONT:1
NQ070,Essential - Unofficial Patches,USMP Patch Emporium,USMP - Oblivion Icon patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\USMP Patch Emporium\USMP - Oblivion Icon patch.esp,3f95c2bbae1e9dda,ACTI:18|FLOR:6
NQ070,Essential - Unofficial Patches,USMP Patch Emporium,USMP - Requiem.esp,D:\Wabbajack\modlists\ARR 2.5\mods\USMP Patch Emporium\USMP - Requiem.esp,7c66b0b2214d9b9f,AMMO:1|ARMO:7|CONT:1|FACT:4|SPEL:5
NQ070,Gameplay - Blood and Gore,DF - Creatures by Xtudo - CC Plague of the Dead,DF - Xtudo Creature Pack - ccbgssse003-zombies.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DF - Creatures by Xtudo - CC Plague of the Dead\DF - Xtudo Creature Pack - ccbgssse003-zombies.esp,5f4480e66616b93d,ARMO:15|MISC:15
NQ070,Gameplay - Blood and Gore,DF - Creatures by Xtudo - Wolves of Skyrim,DF - Xtudo Creature Pack - Wolves of Skyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DF - Creatures by Xtudo - Wolves of Skyrim\DF - Xtudo Creature Pack - Wolves of Skyrim.esp,39c762ecdb434138,MISC:18
NQ070,Gameplay - Blood and Gore,DF - Official Creature Asset Pack,DF - Official Creature Pack.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DF - Official Creature Asset Pack\DF - Official Creature Pack.esp,a6b0457d61ede508,ARMO:38|MISC:98
NQ070,Gameplay - Blood and Gore,DF - Official Humanoid Asset Pack,DF - Official Humanoid Pack.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DF - Official Humanoid Asset Pack\DF - Official Humanoid Pack.esp,a62d13865f10d1eb,ARMO:10|MISC:712|SPEL:1
NQ070,Gameplay - Blood and Gore,Next-Gen Decapitations,Next-Gen Decapitations.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Next-Gen Decapitations\Next-Gen Decapitations.esp,3a49977115c6fc8c,ARMO:6
NQ070,Gameplay - Combat,Bow Rapid Combo v3 - Complete Balance and Integration Patch,Bow Rapid Combo Balance.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bow Rapid Combo v3 - Complete Balance and Integration Patch\Bow Rapid Combo Balance.esp,a5cc5f9d21e2b138,PERK:6|SPEL:4
NQ070,Gameplay - Custom Races,Fluffy Half-Khajiit 3,fluffy halfkhajiit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Fluffy Half-Khajiit 3\fluffy halfkhajiit.esp,aacf7b87fc2f17d4,ARMO:1
NQ070,Gameplay - Custom Races,Half-Khajiit-Race (Ohmes-Raht),HalfKhajiit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Half-Khajiit-Race (Ohmes-Raht)\HalfKhajiit.esp,1a6f1382af9a0840,ARMO:1|FLST:12|SPEL:2
NQ071,Gameplay - Death Alternative,Lively's Formlist Manipulator INI for Shadow of Skyrim - Forgotten City,Liv_ForgottenCity_AddLocations.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lively's Formlist Manipulator INI for Shadow of Skyrim - Forgotten City\Liv_ForgottenCity_AddLocations.esp,e95da011fd315144,LCTN:1
NQ071,Gameplay - Frameworks,Dtry Key Util Stuck Keys fix,KeyTrace Fix.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dtry Key Util Stuck Keys fix\KeyTrace Fix.esp,a741ea0da0022082,KYWD:1|SPEL:1
NQ071,Gameplay - Frameworks,dTry's Key Utils,Keytrace.esp,D:\Wabbajack\modlists\ARR 2.5\mods\dTry's Key Utils\Keytrace.esp,f0a2e9fa56b5941b,SPEL:4
NQ071,Gameplay - Frameworks,Threads of the North - rerun,Threads of the North.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Threads of the North - rerun\Threads of the North.esp,e40083b72b3d7043,ARMO:6|KYWD:3|MISC:2
NQ071,Gameplay - Immersion,AFDI - CC Saints and Seducers Creatures Patch,AFDI - CC Saints and Seducers Creatures Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\AFDI - CC Saints and Seducers Creatures Patch\AFDI - CC Saints and Seducers Creatures Patch.esp,87217041a51845d1,FLST:4
NQ071,Gameplay - Immersion,Basic Wenches,BasicWenches.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Basic Wenches\BasicWenches.esp,ecf079650af912fd,FACT:1
NQ071,Gameplay - Immersion,DBM - DirtAndBlood - InnSoaps - WadeInWater Patch,DBM_DirtAndBlood_InnSoaps_WadeInWater_Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DBM - DirtAndBlood - InnSoaps - WadeInWater Patch\DBM_DirtAndBlood_InnSoaps_WadeInWater_Patch.esp,138a6750ca375988,MISC:10
NQ071,Gameplay - Immersion,Go to bed - Patches,Gotobed-HearthFires-patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Go to bed - Patches\Gotobed-HearthFires-patch.esp,105f9b13c70cd63c,KYWD:1
NQ071,Gameplay - Immersion,Handheld Lanterns - HDT-SMP,Handheld Lanterns - Simple Wearable - Remastered.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Handheld Lanterns - HDT-SMP\Handheld Lanterns - Simple Wearable - Remastered.esp,88597020d98eb6ac,ARMO:2|MISC:4
NQ071,Gameplay - Immersion,Inn Soaps,Inn Soaps.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Inn Soaps\Inn Soaps.esp,cd2d411a10f85ced,CONT:10|FLST:3|KYWD:1|MISC:10
NQ072,Gameplay - Immersion,Lights On,LightsOn.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lights On\LightsOn.esp,a5a2ec84f239c311,KYWD:1|MISC:45
NQ072,Gameplay - Immersion,Locked Chests Have Keys,Locked Chests Have Keys.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Locked Chests Have Keys\Locked Chests Have Keys.esp,8b5956c41348f3f8,BOOK:1
NQ072,Gameplay - Immersion,Loki's Wade In Water,WadeInWater.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Loki's Wade In Water\WadeInWater.esp,9ccd6868375bafb4,KYWD:1|SPEL:3
NQ072,Gameplay - Immersion,Trails - Unofficial,Trails.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Trails - Unofficial\Trails.esp,e656d2a8f5e5e0bf,KYWD:43
NQ072,Gameplay - Line Expansions,NPCs Wear Amulets of Mara PLUS,NPCs_Wear_Amulets_Of_Mara.esp,D:\Wabbajack\modlists\ARR 2.5\mods\NPCs Wear Amulets of Mara PLUS\NPCs_Wear_Amulets_Of_Mara.esp,9298681237b95c19,BOOK:1|SPEL:1
NQ072,Gameplay - Magic Mods,Abyssal Tides - Magic Redone Patch,Requiem - Abyssal Tides - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Abyssal Tides - Magic Redone Patch\Requiem - Abyssal Tides - Magic Redone Patch.esp,d13a9ed0d3aa3090,BOOK:11|SPEL:12
NQ072,Gameplay - Magic Mods,Abyssal Tides Magic,Aqua.esl,D:\Wabbajack\modlists\ARR 2.5\mods\Abyssal Tides Magic\Aqua.esl,9fb2c921384d4bfa,ACTI:1|ARMO:1|BOOK:11|CONT:2|KYWD:1|PERK:3|SCRL:5|SPEL:15
NQ072,Gameplay - Magic Mods,Ancient Blood - Magic Redone Patch,Ancient Blood - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ancient Blood - Magic Redone Patch\Ancient Blood - Magic Redone Patch.esp,50d042a40d81508e,ARMO:1|BOOK:14|SPEL:51|WEAP:4
NQ072,Gameplay - Magic Mods,Better Storm Call - Enemies Only,Better Storm Call.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Better Storm Call - Enemies Only\Better Storm Call.esp,5b7943909c194650,PERK:1|SHOU:1|SPEL:7
NQ072,Gameplay - Magic Mods,Constellation Magic - Magic Redone Patch,Requiem - Constellation Magic - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Constellation Magic - Magic Redone Patch\Requiem - Constellation Magic - Magic Redone Patch.esp,609a2e5cd8289cc6,BOOK:4|SCRL:3|SPEL:5
NQ073,Gameplay - Magic Mods,Dark Hierophant Magic,Ghostlight.esl,D:\Wabbajack\modlists\ARR 2.5\mods\Dark Hierophant Magic\Ghostlight.esl,710a4363ce18a034,ACTI:1|BOOK:10|ENCH:1|KYWD:2|SPEL:20|WEAP:2
NQ073,Gameplay - Magic Mods,Dark Hierophant Magic - Magic Redone Patch,Requiem - Dark Hierophant Magic - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dark Hierophant Magic - Magic Redone Patch\Requiem - Dark Hierophant Magic - Magic Redone Patch.esp,6d1b9dbc33e3cce5,BOOK:10|SPEL:18|WEAP:2
NQ073,Gameplay - Magic Mods,Holy Templar - Magic Redone Patch,Requiem - Holy Templar Magic - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Holy Templar - Magic Redone Patch\Requiem - Holy Templar Magic - Magic Redone Patch.esp,d1022c5e9a64474c,ARMO:1|BOOK:6|SPEL:13
NQ073,Gameplay - Magic Mods,Obscure Magic,KittySpellPack01.esl,D:\Wabbajack\modlists\ARR 2.5\mods\Obscure Magic\KittySpellPack01.esl,4b15152bf25a8af7,ACTI:1|BOOK:12|CONT:1|ENCH:1|PERK:1|SPEL:18|WEAP:1
NQ073,Gameplay - Magic Mods,Obscure Magic - Magic Redone Patch,Requiem - Obscure Magic - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obscure Magic - Magic Redone Patch\Requiem - Obscure Magic - Magic Redone Patch.esp,868643737b271f4e,BOOK:12|ENCH:1|SPEL:18|WEAP:1
NQ073,Gameplay - Magic Mods,Requiem - Survival Spells,Requiem - Survival Spells.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Survival Spells\Requiem - Survival Spells.esp,8837b964deb79f53,BOOK:2|SPEL:2
NQ073,Gameplay - Magic Mods,Runemaster Magic,RunemasterMagic.esl,D:\Wabbajack\modlists\ARR 2.5\mods\Runemaster Magic\RunemasterMagic.esl,eede71d6792a7bfb,BOOK:9|ENCH:16|KYWD:1|MISC:2|SPEL:29|WEAP:8
NQ073,Gameplay - Magic Mods,Runemaster Magic - Magic Redone Patch,Runemaster Magic - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Runemaster Magic - Magic Redone Patch\Runemaster Magic - Magic Redone Patch.esp,1dfae6db265962d6,PERK:3|SPEL:9|WEAP:8
NQ073,Gameplay - Magic Mods,Sonic Blast - Magic Redone Patch,Requiem - Sonic Mage - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Sonic Blast - Magic Redone Patch\Requiem - Sonic Mage - Magic Redone Patch.esp,43e413180ad3d1f6,ARMO:4|BOOK:6|SPEL:7
NQ073,Gameplay - Magic Mods,Wnter Wonderland - Magic Redone Patch,Frostbitten Dreams - Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wnter Wonderland - Magic Redone Patch\Frostbitten Dreams - Magic Redone Patch.esp,285f87e16cb2e8af,BOOK:7|SPEL:10
NQ074,Gameplay - Ostim Standalone,Billyy's animations for Ostim Standalone,SLALAnimObjBillyy.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Billyy's animations for Ostim Standalone\SLALAnimObjBillyy.esp,ef4dbeb59fcecef0,MISC:8
NQ074,Gameplay - Ostim Standalone,JK's Guild HQ Interiors Patch Collection - AA,JKs Castle Volkihar - SDA patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Guild HQ Interiors Patch Collection - AA\JKs Castle Volkihar - SDA patch.esp,8b75787d694bd15e,LCTN:1
NQ074,Gameplay - Ostim Standalone,Val Serano patch for SOS Full,Val Serano SOS Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Val Serano patch for SOS Full\Val Serano SOS Patch.esp,fb36c848edc8222b,ARMO:3|FACT:1
NQ074,Gameplay - Perks & Leveling,Additional Traits for Biggie Traits,Biggie Traits - Additional Traits.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Additional Traits for Biggie Traits\Biggie Traits - Additional Traits.esp,e21ac082bdf5c246,PERK:14|SPEL:16
NQ074,Gameplay - Perks & Leveling,Biggie Traits - First Person Interactions Patch,Homeowner FPI Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Biggie Traits - First Person Interactions Patch\Homeowner FPI Patch.esp,e0e467508fabd00b,DOOR:5|FLST:1|PERK:1
NQ074,Gameplay - Perks & Leveling,Biggie Traits - Immersive Interactions,Biggie Traits - Immersive Interactions.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Biggie Traits - Immersive Interactions\Biggie Traits - Immersive Interactions.esp,052dbfd24d207143,FLST:1|PERK:1
NQ074,Gameplay - Perks & Leveling,Biggie Traits - Requiem,Biggie Traits - Requiem.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Biggie Traits - Requiem\Biggie Traits - Requiem.esp,83ccde694f4c644b,ALCH:4|PERK:2|SPEL:7
NQ074,Gameplay - Perks & Leveling,Starter Kits - Starting Choices Addon,Starter Kits - Starting Choices Addon.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Starter Kits - Starting Choices Addon\Starter Kits - Starting Choices Addon.esp,30187b293993e457,KYWD:14|MISC:5
NQ074,Gameplay - Requiem,Requiem - Alchemy Redone,Requiem - Alchemy Redone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Alchemy Redone\Requiem - Alchemy Redone.esp,430b9922d9b00a05,ALCH:287|BOOK:2|ENCH:7|INGR:183|KYWD:2|PERK:8|SCRL:4|SPEL:1
NQ074,Gameplay - Requiem,Requiem - Alchemy Redone,Requiem - AR Simple Hunting Overhaul Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Alchemy Redone\Requiem - AR Simple Hunting Overhaul Patch.esp,b4f634104e0c0c59,BOOK:9|FLST:2|MISC:2
NQ075,Gameplay - Requiem,Requiem - Birthsigns Redone,Requiem - Birthsigns Redone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Birthsigns Redone\Requiem - Birthsigns Redone.esp,7b663e61e3f53fcf,ACTI:13|ARMO:1|ENCH:1|PERK:9|SPEL:31
NQ075,Gameplay - Requiem,Requiem - Disarm Shout Replacer,DisarmShoutReplacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Disarm Shout Replacer\DisarmShoutReplacer.esp,c71f6a498cd97dbb,SPEL:4
NQ075,Gameplay - Requiem,Requiem - Knockdown tweak,Requiem_knockdown_patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Knockdown tweak\Requiem_knockdown_patch.esp,0e43b97401ed168b,KYWD:1|SPEL:7
NQ075,Gameplay - Requiem,Requiem - Magic Redone - rerun,Requiem - Magic Redone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Magic Redone - rerun\Requiem - Magic Redone.esp,2ebc1c3e2b4ac3f6,ALCH:24|AMMO:6|ARMO:340|BOOK:584|CONT:18|ENCH:1029|FACT:3|FLST:51|KYWD:107|MISC:11|PERK:186|SCRL:665|SPEL:915|WEAP:1250
NQ075,Gameplay - Requiem,Requiem - Magic Redone - rerun,Requiem - MR Resist and Regen Tweak Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Magic Redone - rerun\Requiem - MR Resist and Regen Tweak Patch.esp,887435962473a4c1,PERK:32|SPEL:5
NQ075,Gameplay - Requiem,Requiem - Magic Redone - rerun,Requiem - MR Special Feats Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Magic Redone - rerun\Requiem - MR Special Feats Patch.esp,f8754654c228b8a1,FLST:3|PERK:10
NQ075,Gameplay - Requiem,Requiem - Magic Redone - rerun,Requiem - MR WAR Resist and Regen Tweak Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Magic Redone - rerun\Requiem - MR WAR Resist and Regen Tweak Patch.esp,3335ad9718b740a6,PERK:32|SPEL:5
NQ075,Gameplay - Requiem,Requiem - Magic Redone - rerun,Requiem - MR Weapons and Armor Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Magic Redone - rerun\Requiem - MR Weapons and Armor Redone Patch.esp,9c6285fb65df92d0,AMMO:6|ARMO:9|BOOK:2|ENCH:14|FLST:2|PERK:8|SCRL:5|SPEL:2|WEAP:17
NQ075,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Civil War.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Civil War.esp,80bc9d3c72997465,ARMO:1|PERK:3
NQ075,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Forsworn.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Forsworn.esp,00b9cbd579ac8292,AMMO:1|ARMO:1|PERK:1|SPEL:6
NQ076,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f,ACTI:11|BOOK:3|CONT:1|FACT:4|PERK:8|SPEL:6
NQ076,Gameplay - Requiem,Requiem - Races Redone,Requiem - Races Redone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Races Redone\Requiem - Races Redone.esp,d46cc3f2298ca440,PERK:14|SPEL:40
NQ076,Gameplay - Requiem,Requiem - Resist and Regen Tweak,Requiem - Resist and Regen Tweak.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Resist and Regen Tweak\Requiem - Resist and Regen Tweak.esp,b9b1d509c0701b4d,PERK:47|SPEL:147|WEAP:1
NQ076,Gameplay - Requiem,Requiem - Special Feats,Requiem - Special Feats.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Special Feats\Requiem - Special Feats.esp,c966b81d7d5ff12b,FLST:11|KYWD:2|PERK:42|SPEL:42
NQ076,Gameplay - Requiem,Requiem - Stealth Redone,Requiem - SR Magic Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Stealth Redone\Requiem - SR Magic Redone Patch.esp,30a1eb9121dfa7cf,ENCH:7
NQ076,Gameplay - Requiem,Requiem - Stealth Redone,Requiem - SR Remember Lockpick Angle Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Stealth Redone\Requiem - SR Remember Lockpick Angle Patch.esp,d9702a2917d9d5a1,PERK:1
NQ076,Gameplay - Requiem,Requiem - Stealth Redone,Requiem - Stealth Redone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Stealth Redone\Requiem - Stealth Redone.esp,05dc0d6cf091f077,ACTI:30|ENCH:43|FLST:2|MISC:2|PERK:25|SCRL:5|SPEL:78|WEAP:21
NQ076,Gameplay - Requiem,Requiem - VampireCollection,Requiem_VampireCollection.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - VampireCollection\Requiem_VampireCollection.esp,ac8fe7ecfbe7c462,ARMO:56|BOOK:3|CONT:1|ENCH:4|PERK:24|SHOU:1|SPEL:74|WEAP:3
NQ076,Gameplay - Requiem,Requiem - Vendor tweaks,Requiem - Vendor tweaks TnB patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Vendor tweaks\Requiem - Vendor tweaks TnB patch.esp,b4e45d6e89fcaadd,CONT:11
NQ076,Gameplay - Requiem,Requiem - Vendor tweaks,Requiem - Vendor tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Vendor tweaks\Requiem - Vendor tweaks.esp,56904b5a7565a9b7,CONT:97|FACT:6|FLST:2|KYWD:1|MISC:2|PERK:1|SPEL:2
NQ077,Gameplay - Requiem,Requiem - Weapons and Armor Redone,Requiem - WAR Creation Club Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Weapons and Armor Redone\Requiem - WAR Creation Club Patch.esp,02ffe020d82b41fa,ARMO:3|WEAP:19
NQ077,Gameplay - Requiem,Requiem - Weapons and Armor Redone,Requiem - WAR Races Redone Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Weapons and Armor Redone\Requiem - WAR Races Redone Patch.esp,6c48a84fc5f25536,PERK:2|SPEL:2
NQ077,Gameplay - Requiem,Requiem - Weapons and Armor Redone,Requiem - WAR Resist and Regen Tweak Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Weapons and Armor Redone\Requiem - WAR Resist and Regen Tweak Patch.esp,6c216eda372f5d7c,PERK:32
